IP,Blocked_Time,Source,VT_Malicious,VT_Suspicious,AbuseIPDB_Score,AbuseIPDB_Reports,GreyNoise_Noise,AlienVault_Pulses,Country,ISP,Lat,Lon
14.103.115.181,2026-07-16T16:19:03.950718,auto,12,5,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
195.184.76.123,2026-07-16T16:19:04.234919,auto,N/A,N/A,100,2106,NO,N/A,Unknown,Unknown,0,0
91.92.40.204,2026-07-16T16:19:04.525020,auto,14,4,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
195.96.139.87,2026-07-16T16:19:04.826022,auto,N/A,N/A,100,206,NO,N/A,Unknown,Unknown,0,0
101.126.54.95,2026-07-16T16:19:05.125968,auto,11,4,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
118.37.214.187,2026-07-16T16:19:05.460510,auto,16,3,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
176.211.42.202,2026-07-16T16:19:05.747087,auto,15,2,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
187.154.144.166,2026-07-16T16:19:06.039117,auto,N/A,N/A,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
85.185.201.10,2026-07-16T16:19:06.367972,auto,8,3,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
14.103.109.71,2026-07-16T16:19:06.743975,auto,13,4,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
31.59.89.180,2026-07-16T16:19:07.030732,auto,N/A,N/A,100,7139,NO,N/A,Unknown,Unknown,0,0
1.38.28.100,2026-07-16T16:19:07.319930,auto,N/A,N/A,3,1,NO,0,Unknown,Unknown,0,0
101.126.67.255,2026-07-16T16:19:07.637416,auto,11,5,N/A,N/A,NO,N/A,Unknown,Unknown,0,0
101.126.89.164,2026-07-16T16:19:07.930545,auto,10,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
165.154.202.116,2026-07-16T16:19:08.225050,auto,N/A,N/A,100,1080,NO,N/A,United States,Scloud Pte Ltd,34.0549,-118.243
14.103.65.6,2026-07-16T16:19:08.527429,auto,4,2,N/A,N/A,NO,N/A,China,BITNET,39.9042,116.407
1.162.231.16,2026-07-16T16:19:08.815882,auto,N/A,N/A,98,24,NO,N/A,Unknown,Unknown,0,0
89.39.121.98,2026-07-16T16:19:09.099771,auto,N/A,N/A,100,219,NO,N/A,Germany,Play2go International Limited,50.1169,8.6837
1.235.192.214,2026-07-16T16:19:09.387256,auto,12,4,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,37.4803,127.0302
101.36.111.119,2026-07-16T16:19:09.686414,auto,10,4,100,4851,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169
101.126.89.0,2026-07-16T16:19:09.983662,auto,10,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
217.66.150.233,2026-07-16T16:19:10.288715,auto,6,4,N/A,N/A,NO,N/A,Russia,Mobile TeleSystems PJSC,59.9311,30.3609
101.43.22.62,2026-07-16T16:19:10.593353,auto,4,2,N/A,N/A,NO,N/A,China,Shenzhen Tencent Computer Systems Company Limited,31.2222,121.4581
2.58.56.112,2026-07-16T16:19:10.877414,auto,N/A,N/A,100,309,NO,N/A,France,Sapinet,47.6209,6.8337
1.180.246.242,2026-07-16T16:19:11.165302,auto,8,2,N/A,N/A,NO,N/A,China,Chinanet,40.8173,111.765
188.240.59.32,2026-07-16T16:19:11.469459,auto,N/A,N/A,100,1164,NO,N/A,United Kingdom,Hydra Communications Ltd,51.5164,-0.093
172.105.69.26,2026-07-16T16:19:11.755642,auto,N/A,N/A,100,607,NO,N/A,Germany,Akamai Technologies,50.1169,8.6837
89.46.33.143,2026-07-16T16:19:12.041019,auto,6,1,N/A,N/A,NO,N/A,Kazakhstan,"LLP ""Kompaniya Hoster.KZ""",51.1625,71.3668
81.30.98.90,2026-07-16T16:19:12.340429,auto,N/A,N/A,100,10128,NO,N/A,Lithuania,KOI CLOUD SERVICES (Pty) Ltd,54.8985,23.9036
101.126.71.100,2026-07-16T16:19:12.642792,auto,9,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
101.36.107.233,2026-07-16T16:19:12.932269,auto,10,4,100,5289,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169
101.36.104.242,2026-07-16T16:19:13.233995,auto,16,3,100,6770,NO,N/A,Japan,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,35.6893,139.6899
143.42.164.97,2026-07-16T16:19:13.542373,auto,4,2,N/A,N/A,NO,N/A,United States,"Akamai Technologies, Inc.",37.5483,-121.9886
157.245.69.40,2026-07-16T16:19:13.839385,auto,N/A,N/A,100,65,NO,N/A,The Netherlands,"DigitalOcean, LLC",52.352,4.9392
103.179.174.112,2026-07-16T16:19:14.148663,auto,14,3,N/A,N/A,NO,N/A,Vietnam,HUNASOFT,16.0314,108.224
83.172.17.105,2026-07-16T16:19:14.433942,auto,2,1,100,40,NO,N/A,Russia,"JSC ""ER-Telecom Holding""",56.4884,84.948
1.65.136.185,2026-07-16T16:19:14.724665,auto,6,4,N/A,N/A,NO,N/A,Hong Kong,PCCW IMS Limited,22.2985,114.251
20.153.204.5,2026-07-16T16:19:15.012294,auto,N/A,N/A,100,4932,NO,N/A,Japan,Microsoft Corporation,35.68,139.77
101.201.67.225,2026-07-16T16:19:15.303010,auto,N/A,N/A,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,39.911,116.395
101.13.5.195,2026-07-16T16:19:15.589773,auto,11,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
66.132.195.88,2026-07-16T16:19:15.896703,auto,N/A,N/A,100,2071,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
8.216.6.134,2026-07-16T16:19:16.191353,auto,6,4,N/A,N/A,NO,N/A,Japan,"Alibaba (US) Technology Co., Ltd.",35.6893,139.6899
91.151.95.146,2026-07-16T16:19:16.477810,auto,N/A,N/A,100,1902,NO,N/A,Turkey,Hosting Dunyam Bilisim Teknolojileri Ticaret Limited Sirketi,41.0082,28.9784
34.123.134.194,2026-07-16T16:19:16.771136,auto,N/A,N/A,100,4921,NO,N/A,United States,Google LLC,41.2619,-95.8608
1.234.20.61,2026-07-16T16:19:17.070527,auto,10,3,N/A,N/A,NO,N/A,South Korea,SK Broadband Co Ltd,37.4909,127.0452
101.126.157.138,2026-07-16T16:19:17.378494,auto,11,5,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9794,116.338
203.21.120.126,2026-07-16T16:19:17.679091,auto,N/A,N/A,100,2206,NO,N/A,Mongolia,MCS Com Co Ltd,47.9235,106.915
1.214.214.114,2026-07-16T16:19:17.988726,auto,13,4,N/A,N/A,NO,N/A,South Korea,LG DACOM Corporation,37.5332,126.9692
101.126.70.183,2026-07-16T16:19:18.274296,auto,11,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
101.126.89.35,2026-07-16T16:19:18.575118,auto,10,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
66.175.212.77,2026-07-16T16:19:18.872516,auto,2,2,100,2847,NO,N/A,United States,"Akamai Technologies, Inc.",40.8229,-74.4592
153.67.127.188,2026-07-16T16:19:19.176596,auto,N/A,N/A,100,164,NO,N/A,Costa Rica,Space Exploration Technologies Corporation,9.928,-84.0907
1.15.103.109,2026-07-16T16:19:19.512273,auto,2,4,100,197,NO,N/A,China,Tencent Cloud Computing (Beijing) Co. Ltd.,30.9523,117.8164
66.132.195.30,2026-07-16T16:19:19.807679,auto,N/A,N/A,100,4379,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
85.217.140.51,2026-07-16T16:19:20.106398,auto,N/A,N/A,100,7121,NO,N/A,France,Modat B.V.,50.9853,2.1311
207.90.244.17,2026-07-16T16:19:20.410854,auto,N/A,N/A,100,10281,NO,N/A,United States,Cogent Communications,30.4515,-97.5774
1.194.233.49,2026-07-16T16:19:20.710938,auto,7,4,N/A,N/A,NO,N/A,China,China Telecom,31.8696,117.293
1.20.190.206,2026-07-16T16:19:21.014772,auto,1,2,42,6,NO,1,Thailand,TOT Public Company Limited,14.3517,100.577
101.227.79.195,2026-07-16T16:19:21.306676,auto,12,2,N/A,N/A,NO,N/A,China,China Telecom (Group),31.2222,121.4581
101.13.1.58,2026-07-16T16:19:21.602787,auto,12,3,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
101.13.4.120,2026-07-16T16:19:21.886954,auto,11,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
64.62.156.167,2026-07-16T16:19:22.190324,auto,N/A,N/A,100,2089,NO,N/A,United States,Hurricane Electric LLC,44.9764,-93.224
18.119.209.50,2026-07-16T16:19:22.493473,auto,N/A,N/A,100,15997,NO,N/A,United States,"Amazon.com, Inc.",40.0992,-83.1141
1.20.174.208,2026-07-16T16:19:22.493492,auto,N/A,N/A,29,5,YES,1,Thailand,TOT Public Company Limited,13.0508,100.9367
91.196.152.5,2026-07-16T16:19:22.793946,auto,N/A,N/A,100,2040,NO,N/A,France,Onyphe SAS,50.6974,3.178
80.94.92.234,2026-07-16T16:19:23.097564,auto,14,3,N/A,N/A,NO,N/A,The Netherlands,Unmanaged LTD,52.3676,4.90414
101.133.160.29,2026-07-16T16:19:23.097596,auto,4,2,N/A,N/A,NO,N/A,China,Hangzhou Alibaba Advertising Co,31.2222,121.4581
103.234.62.74,2026-07-16T16:19:23.401548,auto,N/A,N/A,100,1362,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3358,114.149
101.206.211.72,2026-07-16T16:19:23.700170,auto,17,4,N/A,N/A,NO,N/A,China,China Unicom Sichuan Province Network,30.5723,104.067
101.126.89.57,2026-07-16T16:19:23.999953,auto,10,4,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
106.112.194.160,2026-07-16T16:19:24.285479,auto,8,6,N/A,N/A,NO,N/A,China,Chinanet,38.036,114.47
101.36.124.127,2026-07-16T16:19:24.590736,auto,11,4,100,5450,NO,N/A,Hong Kong,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,22.3193,114.169
66.132.186.206,2026-07-16T16:19:24.880946,auto,N/A,N/A,100,2076,NO,N/A,United States,"Censys, Inc.",42.2809,-83.7489
113.161.39.122,2026-07-16T16:19:25.179683,auto,N/A,N/A,100,2584,NO,N/A,Vietnam,VietNam Post and Telecom Corporation,10.822,106.6257
1.20.172.233,2026-07-16T16:19:25.482127,auto,N/A,N/A,N/A,N/A,NO,N/A,Thailand,TOT Public Company Limited,13.0508,100.9367
100.58.203.239,2026-07-16T16:19:25.778604,auto,N/A,N/A,100,123,NO,N/A,United States,"Amazon.com, Inc.",39.0438,-77.4874
1.187.74.12,2026-07-16T16:19:26.084639,auto,2,3,0,0,NO,1,India,Vodafone Idea Ltd.,26.9136,75.7858
101.13.5.49,2026-07-16T16:19:26.386605,auto,10,4,N/A,N/A,NO,N/A,Taiwan,"Taiwan Mobile Co., Ltd.",25.0237,121.552
45.142.193.169,2026-07-16T16:19:26.686423,auto,N/A,N/A,100,12023,NO,N/A,United Kingdom,Skynet Network LTD,51.5072,-0.127586
1.116.61.217,2026-07-16T16:19:26.984973,auto,11,3,N/A,N/A,NO,N/A,China,China Internet Network Information Center,31.2222,121.4581
1.38.57.67,2026-07-16T16:19:27.286737,auto,N/A,N/A,0,0,NO,0,India,Vodafone Essar Limited,27.1823,78.0252
58.18.80.18,2026-07-16T16:19:27.586261,auto,14,3,N/A,N/A,NO,N/A,China,CNC Group CHINA169 Neimeng Province Network,40.8415,111.752
101.47.15.119,2026-07-16T16:19:27.888923,auto,N/A,N/A,100,2137,NO,N/A,Singapore,Byteplus Pte. Ltd.,1.352,103.8198
185.223.235.2,2026-07-16T16:19:28.195080,auto,N/A,N/A,100,2214,NO,N/A,The Netherlands,Hydra Communications Ltd,52.3716,4.8883
1.85.42.195,2026-07-16T16:19:28.496410,auto,10,5,N/A,N/A,NO,N/A,China,Chinanet,34.2635,108.9246
101.126.88.251,2026-07-16T16:19:28.794707,auto,11,3,N/A,N/A,NO,N/A,China,"Beijing Volcano Engine Technology Co., Ltd.",39.9042,116.407
1.27.251.252,2026-07-16T16:19:29.101595,auto,14,3,N/A,N/A,NO,N/A,China,China Unicom Neimeng Province Network,42.2683,118.9636
193.163.125.46,2026-07-16T16:19:29.400358,auto,N/A,N/A,100,2194,NO,N/A,United Kingdom,Driftnet Ltd,53.8008,-1.54908
122.224.164.194,2026-07-16T16:19:29.700295,auto,9,5,N/A,N/A,NO,N/A,China,Chinanet,39.9042,116.407
35.240.93.180,2026-07-16T16:19:30.001859,auto,3,3,N/A,N/A,NO,N/A,Belgium,Google LLC,50.9009,4.4855
101.47.155.9,2026-07-16T16:19:30.307744,auto,N/A,N/A,100,4446,NO,N/A,Singapore,BYTEPLUS,1.35208,103.82
101.109.255.242,2026-07-16T16:19:30.634247,auto,7,6,100,140,NO,N/A,Thailand,TOT Public Company Limited,13.7101,100.4543
89.21.67.174,2026-07-16T16:19:30.921367,auto,N/A,N/A,100,1954,NO,N/A,The Netherlands,Hydra Communications Ltd,52.3716,4.8883
116.110.221.201,2026-07-16T16:19:31.210040,auto,N/A,N/A,100,167,NO,N/A,Vietnam,Viettel Group,16.0685,108.2215
178.178.222.61,2026-07-16T16:19:31.494341,auto,12,5,N/A,N/A,NO,N/A,Russia,PJSC MegaFon,55.7558,37.6173
78.128.114.58,2026-07-16T16:19:31.800114,auto,N/A,N/A,100,11001,NO,N/A,Bulgaria,Tamatiya EOOD,42.6333,24.8
